country,country_code,income_group,method,region,year,outbound,increase_rate
Kuwait,KWT,High income: nonOECD,VFN,Middle East & North Africa,2001,2525,-26.491994
Kuwait,KWT,High income: nonOECD,VFN,Middle East & North Africa,2002,3879,53.623762
Kuwait,KWT,High income: nonOECD,VFN,Middle East & North Africa,2003,2819,-27.326631
Kuwait,KWT,High income: nonOECD,VFN,Middle East & North Africa,2004,6558,132.635686
Kuwait,KWT,High income: nonOECD,VFN,Middle East & North Africa,2005,5926,-9.637084
Kuwait,KWT,High income: nonOECD,VFN,Middle East & North Africa,2006,7529,27.050287
Kuwait,KWT,High income: nonOECD,VFN,Middle East & North Africa,2007,7586,0.757073
Kuwait,KWT,High income: nonOECD,VFN,Middle East & North Africa,2008,9546,25.837068
Kuwait,KWT,High income: nonOECD,VFN,Middle East & North Africa,2009,8207,-14.026818
Kuwait,KWT,High income: nonOECD,VFN,Middle East & North Africa,2010,10925,33.11807
Kuwait,KWT,High income: nonOECD,VFN,Middle East & North Africa,2011,14208,30.050343
Kuwait,KWT,High income: nonOECD,VFN,Middle East & North Africa,2012,13283,-6.510417
Kuwait,KWT,High income: nonOECD,VFN,Middle East & North Africa,2013,15428,16.14846
Kyrgyzstan,KGZ,Lower middle income,VFR,Europe & Central Asia,2008,22487,
Kyrgyzstan,KGZ,Lower middle income,VFR,Europe & Central Asia,2009,22919,1.92111
Kyrgyzstan,KGZ,Lower middle income,VFR,Europe & Central Asia,2010,18384,-19.787076
Kyrgyzstan,KGZ,Lower middle income,VFR,Europe & Central Asia,2011,25315,37.701262
Kyrgyzstan,KGZ,Lower middle income,VFR,Europe & Central Asia,2012,24115,-4.740273
Kyrgyzstan,KGZ,Lower middle income,VFR,Europe & Central Asia,2013,30056,24.636119
Kyrgyzstan,KGZ,Lower middle income,VFR,Europe & Central Asia,2014,29853,-0.675406
Lao People's Democratic Republic,LAO,Lower middle income,VFN,East Asia & Pacific,1995,4076,
Lao People's Democratic Republic,LAO,Lower middle income,VFN,East Asia & Pacific,1996,16707,309.887144
Lao People's Democratic Republic,LAO,Lower middle income,VFN,East Asia & Pacific,1997,17661,5.710181
Lao People's Democratic Republic,LAO,Lower middle income,VFN,East Asia & Pacific,1998,15802,-10.526018
Lao People's Democratic Republic,LAO,Lower middle income,VFN,East Asia & Pacific,1999,20269,28.268574
Lao People's Democratic Republic,LAO,Lower middle income,VFN,East Asia & Pacific,2000,28215,39.202723
Lao People's Democratic Republic,LAO,Lower middle income,VFN,East Asia & Pacific,2001,40644,44.051037
Lao People's Democratic Republic,LAO,Lower middle income,VFN,East Asia & Pacific,2002,21724,-46.550536
Lao People's Democratic Republic,LAO,Lower middle income,VFN,East Asia & Pacific,2003,21232,-2.264776
Lao People's Democratic Republic,LAO,Lower middle income,VFN,East Asia & Pacific,2004,33019,55.51526
Lao People's Democratic Republic,LAO,Lower middle income,VFN,East Asia & Pacific,2005,39210,18.749811
Lao People's Democratic Republic,LAO,Lower middle income,VFN,East Asia & Pacific,2006,50317,28.326957
Lao People's Democratic Republic,LAO,Lower middle income,VFN,East Asia & Pacific,2007,54920,9.148002
Lao People's Democratic Republic,LAO,Lower middle income,VFN,East Asia & Pacific,2008,105852,92.738529
Lao People's Democratic Republic,LAO,Lower middle income,VFN,East Asia & Pacific,2009,128226,21.137059
Lao People's Democratic Republic,LAO,Lower middle income,VFN,East Asia & Pacific,2010,161854,26.22557
Lao People's Democratic Republic,LAO,Lower middle income,VFN,East Asia & Pacific,2011,150791,-6.835172
Lao People's Democratic Republic,LAO,Lower middle income,VFN,East Asia & Pacific,2012,199857,32.539077
Lao People's Democratic Republic,LAO,Lower middle income,VFN,East Asia & Pacific,2013,245033,22.604162
Lao People's Democratic Republic,LAO,Lower middle income,VFN,East Asia & Pacific,2014,422440,72.401268
Latvia,LVA,High income: nonOECD,TCER,Europe & Central Asia,1995,160,
Latvia,LVA,High income: nonOECD,TCER,Europe & Central Asia,1996,288,80
Latvia,LVA,High income: nonOECD,TCER,Europe & Central Asia,1997,579,101.041667
Latvia,LVA,High income: nonOECD,TCER,Europe & Central Asia,1998,468,-19.170984
Latvia,LVA,High income: nonOECD,TCER,Europe & Central Asia,1999,245,-47.649573
Latvia,LVA,High income: nonOECD,TCER,Europe & Central Asia,2000,325,32.653061
Latvia,LVA,High income: nonOECD,TCER,Europe & Central Asia,2001,273,-16
Latvia,LVA,High income: nonOECD,TCER,Europe & Central Asia,2002,244,-10.622711
Latvia,LVA,High income: nonOECD,TCER,Europe & Central Asia,2003,203,-16.803279
Latvia,LVA,High income: nonOECD,TCER,Europe & Central Asia,2004,389,91.625616
Latvia,LVA,High income: nonOECD,TCER,Europe & Central Asia,2005,359,-7.712082
Latvia,LVA,High income: nonOECD,TCER,Europe & Central Asia,2006,457,27.29805
Latvia,LVA,High income: nonOECD,TCER,Europe & Central Asia,2007,382,-16.411379
Latvia,LVA,High income: nonOECD,TCER,Europe & Central Asia,2008,936,145.026178
Latvia,LVA,High income: nonOECD,TCER,Europe & Central Asia,2009,1593,70.192308
Latvia,LVA,High income: nonOECD,TCER,Europe & Central Asia,2010,1963,23.226616
Latvia,LVA,High income: nonOECD,TCER,Europe & Central Asia,2011,2893,47.376465
Latvia,LVA,High income: nonOECD,TCER,Europe & Central Asia,2012,3666,26.719668
Latvia,LVA,High income: nonOECD,TCER,Europe & Central Asia,2013,6319,72.367703
Latvia,LVA,High income: nonOECD,TCER,Europe & Central Asia,2014,12584,99.145434
Lebanon,LBN,Upper middle income,TFN,Middle East & North Africa,1995,1019,
Lebanon,LBN,Upper middle income,TFN,Middle East & North Africa,1996,902,-11.481845
Lebanon,LBN,Upper middle income,TFN,Middle East & North Africa,1997,808,-10.421286
Lebanon,LBN,Upper middle income,TFN,Middle East & North Africa,1998,889,10.024752
Lebanon,LBN,Upper middle income,TFN,Middle East & North Africa,1999,1313,47.694038
Lebanon,LBN,Upper middle income,TFN,Middle East & North Africa,2000,1638,24.752475
Lebanon,LBN,Upper middle income,TFN,Middle East & North Africa,2001,1591,-2.869353
Lebanon,LBN,Upper middle income,TFN,Middle East & North Africa,2002,1463,-8.045255
Lebanon,LBN,Upper middle income,TFN,Middle East & North Africa,2003,950,-35.064935
Lebanon,LBN,Upper middle income,TFN,Middle East & North Africa,2004,1559,64.105263
Lebanon,LBN,Upper middle income,TFN,Middle East & North Africa,2005,1642,5.323926
Lebanon,LBN,Upper middle income,TFN,Middle East & North Africa,2006,1734,5.602923
Lebanon,LBN,Upper middle income,TFN,Middle East & North Africa,2007,2028,16.955017
Lebanon,LBN,Upper middle income,TFN,Middle East & North Africa,2008,2472,21.893491
Lebanon,LBN,Upper middle income,TFN,Middle East & North Africa,2009,3895,57.564725
Lebanon,LBN,Upper middle income,TFN,Middle East & North Africa,2010,5938,52.451861
Lebanon,LBN,Upper middle income,TFN,Middle East & North Africa,2011,4862,-18.120579
Lebanon,LBN,Upper middle income,TFN,Middle East & North Africa,2012,3564,-26.696833
Lebanon,LBN,Upper middle income,TFN,Middle East & North Africa,2013,3793,6.425365
Lesotho,LSO,Lower middle income,VFR,Sub-Saharan Africa,2006,1222,
Lesotho,LSO,Lower middle income,VFR,Sub-Saharan Africa,2007,1894,54.991817
Lesotho,LSO,Lower middle income,VFR,Sub-Saharan Africa,2008,1136,-40.021119
Lesotho,LSO,Lower middle income,VFR,Sub-Saharan Africa,2009,2233,96.566901
Lesotho,LSO,Lower middle income,VFR,Sub-Saharan Africa,2010,1596,-28.526646
Lesotho,LSO,Lower middle income,VFR,Sub-Saharan Africa,2011,724,-54.636591
Lesotho,LSO,Lower middle income,VFR,Sub-Saharan Africa,2012,998,37.845304
Lesotho,LSO,Lower middle income,VFR,Sub-Saharan Africa,2013,1360,36.272545
Lesotho,LSO,Lower middle income,VFR,Sub-Saharan Africa,2014,9630,608.088235
Liechtenstein,LIE,High income: nonOECD,THSR,Europe & Central Asia,2005,156,
Liechtenstein,LIE,High income: nonOECD,THSR,Europe & Central Asia,2006,210,34.615385
Liechtenstein,LIE,High income: nonOECD,THSR,Europe & Central Asia,2007,252,20
Liechtenstein,LIE,High income: nonOECD,THSR,Europe & Central Asia,2008,171,-32.142857
Liechtenstein,LIE,High income: nonOECD,THSR,Europe & Central Asia,2009,147,-14.035088
Liechtenstein,LIE,High income: nonOECD,THSR,Europe & Central Asia,2010,272,85.034014
Liechtenstein,LIE,High income: nonOECD,THSR,Europe & Central Asia,2011,399,46.691176
Liechtenstein,LIE,High income: nonOECD,THSR,Europe & Central Asia,2012,498,24.81203
Liechtenstein,LIE,High income: nonOECD,THSR,Europe & Central Asia,2013,730,46.586345
Liechtenstein,LIE,High income: nonOECD,THSR,Europe & Central Asia,2014,1042,42.739726
Lithuania,LTU,High income: nonOECD,TCER,Europe & Central Asia,2001,432,
Lithuania,LTU,High income: nonOECD,TCER,Europe & Central Asia,2002,971,124.768519
Lithuania,LTU,High income: nonOECD,TCER,Europe & Central Asia,2003,594,-38.825953
Lithuania,LTU,High income: nonOECD,TCER,Europe & Central Asia,2004,1186,99.6633
Lithuania,LTU,High income: nonOECD,TCER,Europe & Central Asia,2005,983,-17.116358
Lithuania,LTU,High income: nonOECD,TCER,Europe & Central Asia,2006,1197,21.770092
Lithuania,LTU,High income: nonOECD,TCER,Europe & Central Asia,2007,955,-20.21721
Lithuania,LTU,High income: nonOECD,TCER,Europe & Central Asia,2008,1898,98.743456
Lithuania,LTU,High income: nonOECD,TCER,Europe & Central Asia,2009,2515,32.507903
Lithuania,LTU,High income: nonOECD,TCER,Europe & Central Asia,2010,3309,31.570577
Lithuania,LTU,High income: nonOECD,TCER,Europe & Central Asia,2011,5522,66.878211
Lithuania,LTU,High income: nonOECD,TCER,Europe & Central Asia,2012,6124,10.901847
Lithuania,LTU,High income: nonOECD,TCER,Europe & Central Asia,2013,5591,-8.703462
Luxembourg,LUX,High income: OECD,TCER,Europe & Central Asia,2008,12329,
Luxembourg,LUX,High income: OECD,TCER,Europe & Central Asia,2009,14271,15.75148
Luxembourg,LUX,High income: OECD,TCER,Europe & Central Asia,2010,15933,11.645995
Luxembourg,LUX,High income: OECD,TCER,Europe & Central Asia,2011,26544,66.597628
Luxembourg,LUX,High income: OECD,TCER,Europe & Central Asia,2012,42286,59.305304
Luxembourg,LUX,High income: OECD,TCER,Europe & Central Asia,2013,33335,-21.167762
Luxembourg,LUX,High income: OECD,TCER,Europe & Central Asia,2014,36845,10.529474
Macao,MAC,High income: nonOECD,VFN,East Asia & Pacific,1995,543240,
Macao,MAC,High income: nonOECD,VFN,East Asia & Pacific,1996,604227,11.22653
Macao,MAC,High income: nonOECD,VFN,East Asia & Pacific,1997,527927,-12.627704
Macao,MAC,High income: nonOECD,VFN,East Asia & Pacific,1998,1317538,149.568217
Macao,MAC,High income: nonOECD,VFN,East Asia & Pacific,1999,1630643,23.7644
Macao,MAC,High income: nonOECD,VFN,East Asia & Pacific,2000,2285471,40.157656
Macao,MAC,High income: nonOECD,VFN,East Asia & Pacific,2001,2981409,30.450529
Macao,MAC,High income: nonOECD,VFN,East Asia & Pacific,2002,4183725,40.327107
Macao,MAC,High income: nonOECD,VFN,East Asia & Pacific,2003,5681102,35.790522
Macao,MAC,High income: nonOECD,VFN,East Asia & Pacific,2004,9518336,67.543832
Macao,MAC,High income: nonOECD,VFN,East Asia & Pacific,2005,10462787,9.922438
Macao,MAC,High income: nonOECD,VFN,East Asia & Pacific,2006,11985655,14.555089
Macao,MAC,High income: nonOECD,VFN,East Asia & Pacific,2007,14873576,24.094812
Macao,MAC,High income: nonOECD,VFN,East Asia & Pacific,2008,11613064,-21.921507
Macao,MAC,High income: nonOECD,VFN,East Asia & Pacific,2009,10988796,-5.375567
Macao,MAC,High income: nonOECD,VFN,East Asia & Pacific,2010,13228418,20.380959
Macao,MAC,High income: nonOECD,VFN,East Asia & Pacific,2011,16161927,22.175811
Macao,MAC,High income: nonOECD,VFN,East Asia & Pacific,2012,16900964,4.572703
Macao,MAC,High income: nonOECD,VFN,East Asia & Pacific,2013,18631640,10.240102
Macao,MAC,High income: nonOECD,VFN,East Asia & Pacific,2014,21252070,14.064409
Malaysia,MYS,Upper middle income,TFR,East Asia & Pacific,1995,103130,
Malaysia,MYS,Upper middle income,TFR,East Asia & Pacific,1996,135743,31.623194
Malaysia,MYS,Upper middle income,TFR,East Asia & Pacific,1997,158679,16.896636
Malaysia,MYS,Upper middle income,TFR,East Asia & Pacific,1998,159852,0.739228
Malaysia,MYS,Upper middle income,TFR,East Asia & Pacific,1999,190851,19.392313
Malaysia,MYS,Upper middle income,TFR,East Asia & Pacific,2000,425246,122.815704
Malaysia,MYS,Upper middle income,TFR,East Asia & Pacific,2001,453246,6.584424
Malaysia,MYS,Upper middle income,TFR,East Asia & Pacific,2002,557647,23.03407
Malaysia,MYS,Upper middle income,TFR,East Asia & Pacific,2003,350597,-37.129223
Malaysia,MYS,Upper middle income,TFR,East Asia & Pacific,2004,550241,56.944013
Malaysia,MYS,Upper middle income,TFR,East Asia & Pacific,2005,352089,-36.011857
Malaysia,MYS,Upper middle income,TFR,East Asia & Pacific,2006,439294,24.767885
Malaysia,MYS,Upper middle income,TFR,East Asia & Pacific,2007,689293,56.909268
Malaysia,MYS,Upper middle income,TFR,East Asia & Pacific,2008,943787,36.921019
Malaysia,MYS,Upper middle income,TFR,East Asia & Pacific,2009,1015550,7.603728
Malaysia,MYS,Upper middle income,TFR,East Asia & Pacific,2010,1130261,11.295456
Malaysia,MYS,Upper middle income,TFR,East Asia & Pacific,2011,1245475,10.193575
Malaysia,MYS,Upper middle income,TFR,East Asia & Pacific,2012,1557960,25.089624
Malaysia,MYS,Upper middle income,TFR,East Asia & Pacific,2013,1790079,14.898906
Malaysia,MYS,Upper middle income,TFR,East Asia & Pacific,2014,1612523,-9.918892
Maldives,MDV,Upper middle income,TFN,South Asia,1995,8457,
Maldives,MDV,Upper middle income,TFN,South Asia,1996,4127,-51.200189
Maldives,MDV,Upper middle income,TFN,South Asia,1997,2686,-34.916404
Maldives,MDV,Upper middle income,TFN,South Asia,1998,3067,14.184661
Maldives,MDV,Upper middle income,TFN,South Asia,1999,3973,29.540267
Maldives,MDV,Upper middle income,TFN,South Asia,2000,5380,35.414045
Maldives,MDV,Upper middle income,TFN,South Asia,2001,7342,36.468401
Maldives,MDV,Upper middle income,TFN,South Asia,2002,12092,64.696268
Maldives,MDV,Upper middle income,TFN,South Asia,2003,15021,24.222627
Maldives,MDV,Upper middle income,TFN,South Asia,2004,20599,37.134678
Maldives,MDV,Upper middle income,TFN,South Asia,2005,11609,-43.642895
Maldives,MDV,Upper middle income,TFN,South Asia,2006,26396,127.375312
Maldives,MDV,Upper middle income,TFN,South Asia,2007,35976,36.293378
Maldives,MDV,Upper middle income,TFN,South Asia,2008,41511,15.385257
Maldives,MDV,Upper middle income,TFN,South Asia,2009,60666,46.144395
Maldives,MDV,Upper middle income,TFN,South Asia,2010,118961,96.091715
Maldives,MDV,Upper middle income,TFN,South Asia,2011,198655,66.991703
Maldives,MDV,Upper middle income,TFN,South Asia,2012,229551,15.552591
Maldives,MDV,Upper middle income,TFN,South Asia,2013,331719,44.507756
Maldives,MDV,Upper middle income,TFN,South Asia,2014,363626,9.618683
Mali,MLI,Low income,TFR,Sub-Saharan Africa,2012,2659,
Mali,MLI,Low income,TFR,Sub-Saharan Africa,2013,2612,-1.767582
Mali,MLI,Low income,TFR,Sub-Saharan Africa,2014,3281,25.612557
Malta,MLT,High income: nonOECD,TFN,Middle East & North Africa,1996,320,
Malta,MLT,High income: nonOECD,TFN,Middle East & North Africa,1997,489,52.8125
Malta,MLT,High income: nonOECD,TFN,Middle East & North Africa,1998,522,6.748466
Malta,MLT,High income: nonOECD,TFN,Middle East & North Africa,1999,699,33.908046
Malta,MLT,High income: nonOECD,TFN,Middle East & North Africa,2000,882,26.180258
Malta,MLT,High income: nonOECD,TFN,Middle East & North Africa,2001,995,12.811791
Malta,MLT,High income: nonOECD,TFN,Middle East & North Africa,2002,1446,45.326633
Marshall Islands,MHL,Upper middle income,TFR,East Asia & Pacific,2000,83,
Marshall Islands,MHL,Upper middle income,TFR,East Asia & Pacific,2001,80,-3.614458
Marshall Islands,MHL,Upper middle income,TFR,East Asia & Pacific,2002,159,98.75
Marshall Islands,MHL,Upper middle income,TFR,East Asia & Pacific,2003,57,-64.150943
Marshall Islands,MHL,Upper middle income,TFR,East Asia & Pacific,2004,87,52.631579
Marshall Islands,MHL,Upper middle income,TFR,East Asia & Pacific,2005,113,29.885057
Marshall Islands,MHL,Upper middle income,TFR,East Asia & Pacific,2006,58,-48.672566
Marshall Islands,MHL,Upper middle income,TFR,East Asia & Pacific,2007,157,170.689655
Marshall Islands,MHL,Upper middle income,TFR,East Asia & Pacific,2008,61,-61.146497
Marshall Islands,MHL,Upper middle income,TFR,East Asia & Pacific,2009,89,45.901639
Marshall Islands,MHL,Upper middle income,TFR,East Asia & Pacific,2010,79,-11.235955
Marshall Islands,MHL,Upper middle income,TFR,East Asia & Pacific,2011,83,5.063291
Marshall Islands,MHL,Upper middle income,TFR,East Asia & Pacific,2012,87,4.819277
Mauritius,MUS,Upper middle income,TFR,Sub-Saharan Africa,1995,1918,
Mauritius,MUS,Upper middle income,TFR,Sub-Saharan Africa,1996,1953,1.824818
Mauritius,MUS,Upper middle income,TFR,Sub-Saharan Africa,1997,2111,8.090118
Mauritius,MUS,Upper middle income,TFR,Sub-Saharan Africa,1998,2366,12.079583
Mauritius,MUS,Upper middle income,TFR,Sub-Saharan Africa,1999,2189,-7.480981
Mauritius,MUS,Upper middle income,TFR,Sub-Saharan Africa,2000,2459,12.334399
Mauritius,MUS,Upper middle income,TFR,Sub-Saharan Africa,2001,3615,47.01098
Mauritius,MUS,Upper middle income,TFR,Sub-Saharan Africa,2002,4248,17.510373
Mauritius,MUS,Upper middle income,TFR,Sub-Saharan Africa,2003,3738,-12.00565
Mauritius,MUS,Upper middle income,TFR,Sub-Saharan Africa,2004,5291,41.546281
Mauritius,MUS,Upper middle income,TFR,Sub-Saharan Africa,2005,5526,4.441504
Mauritius,MUS,Upper middle income,TFR,Sub-Saharan Africa,2006,4875,-11.780673
Mauritius,MUS,Upper middle income,TFR,Sub-Saharan Africa,2007,7739,58.748718
Mauritius,MUS,Upper middle income,TFR,Sub-Saharan Africa,2008,8425,8.864194
Mauritius,MUS,Upper middle income,TFR,Sub-Saharan Africa,2009,6925,-17.804154
Mauritius,MUS,Upper middle income,TFR,Sub-Saharan Africa,2010,7609,9.877256
Mauritius,MUS,Upper middle income,TFR,Sub-Saharan Africa,2011,15133,98.882902
Mauritius,MUS,Upper middle income,TFR,Sub-Saharan Africa,2012,20885,38.009648
Mauritius,MUS,Upper middle income,TFR,Sub-Saharan Africa,2013,41913,100.684702
Mauritius,MUS,Upper middle income,TFR,Sub-Saharan Africa,2014,63365,51.182211
Micronesia,FSM,Lower middle income,TFR,East Asia & Pacific,2007,451,
Micronesia,FSM,Lower middle income,TFR,East Asia & Pacific,2008,1967,336.141907
Micronesia,FSM,Lower middle income,TFR,East Asia & Pacific,2009,12712,546.263345
Micronesia,FSM,Lower middle income,TFR,East Asia & Pacific,2010,9387,-26.156388
Micronesia,FSM,Lower middle income,TFR,East Asia & Pacific,2011,4692,-50.01598
Micronesia,FSM,Lower middle income,TFR,East Asia & Pacific,2012,4652,-0.852515
Micronesia,FSM,Lower middle income,TFR,East Asia & Pacific,2013,4531,-2.601032
Micronesia,FSM,Lower middle income,TFR,East Asia & Pacific,2014,2739,-39.549768
Moldova,MDA,Lower middle income,TCEN,Europe & Central Asia,2004,266,
Moldova,MDA,Lower middle income,TCEN,Europe & Central Asia,2005,212,-20.300752
Moldova,MDA,Lower middle income,TCEN,Europe & Central Asia,2006,368,73.584906
Moldova,MDA,Lower middle income,TCEN,Europe & Central Asia,2007,211,-42.663043
Moldova,MDA,Lower middle income,TCEN,Europe & Central Asia,2008,143,-32.227488
Moldova,MDA,Lower middle income,TCEN,Europe & Central Asia,2009,144,0.699301
Moldova,MDA,Lower middle income,TCEN,Europe & Central Asia,2010,188,30.555556
Moldova,MDA,Lower middle income,TCEN,Europe & Central Asia,2011,518,175.531915
Moldova,MDA,Lower middle income,TCEN,Europe & Central Asia,2012,555,7.142857
Moldova,MDA,Lower middle income,TCEN,Europe & Central Asia,2013,315,-43.243243
Moldova,MDA,Lower middle income,TCEN,Europe & Central Asia,2014,398,26.349206
Monaco,MCO,High income: nonOECD,THSN,Europe & Central Asia,1999,1189,
Monaco,MCO,High income: nonOECD,THSN,Europe & Central Asia,2000,1651,38.856182
Monaco,MCO,High income: nonOECD,THSN,Europe & Central Asia,2001,1309,-20.714718
Monaco,MCO,High income: nonOECD,THSN,Europe & Central Asia,2002,1698,29.717341
Monaco,MCO,High income: nonOECD,THSN,Europe & Central Asia,2003,1306,-23.085984
Monaco,MCO,High income: nonOECD,THSN,Europe & Central Asia,2004,1419,8.652374
Monaco,MCO,High income: nonOECD,THSN,Europe & Central Asia,2005,1466,3.312192
Monaco,MCO,High income: nonOECD,THSN,Europe & Central Asia,2006,1618,10.368349
Monaco,MCO,High income: nonOECD,THSN,Europe & Central Asia,2007,2457,51.854141
Monaco,MCO,High income: nonOECD,THSN,Europe & Central Asia,2008,2254,-8.262108
Monaco,MCO,High income: nonOECD,THSN,Europe & Central Asia,2009,1796,-20.319432
Monaco,MCO,High income: nonOECD,THSN,Europe & Central Asia,2010,2888,60.801782
Monaco,MCO,High income: nonOECD,THSN,Europe & Central Asia,2011,4311,49.272853
Monaco,MCO,High income: nonOECD,THSN,Europe & Central Asia,2012,3770,-12.549293
Monaco,MCO,High income: nonOECD,THSN,Europe & Central Asia,2013,3661,-2.891247
Monaco,MCO,High income: nonOECD,THSN,Europe & Central Asia,2014,4128,12.756078
Mongolia,MNG,Upper middle income,VFN,East Asia & Pacific,1995,47721,
Mongolia,MNG,Upper middle income,VFN,East Asia & Pacific,1996,30478,-36.132939
Mongolia,MNG,Upper middle income,VFN,East Asia & Pacific,1997,32531,6.736006
Mongolia,MNG,Upper middle income,VFN,East Asia & Pacific,1998,92789,185.232547
Mongolia,MNG,Upper middle income,VFN,East Asia & Pacific,1999,58346,-37.119702
Mongolia,MNG,Upper middle income,VFN,East Asia & Pacific,2000,57546,-1.371131
Mongolia,MNG,Upper middle income,VFN,East Asia & Pacific,2001,67360,17.054183
Mongolia,MNG,Upper middle income,VFN,East Asia & Pacific,2002,92657,37.554929
Mongolia,MNG,Upper middle income,VFN,East Asia & Pacific,2003,91934,-0.780297
Mongolia,MNG,Upper middle income,VFN,East Asia & Pacific,2004,141473,53.885396
Mongolia,MNG,Upper middle income,VFN,East Asia & Pacific,2005,171444,21.184961
Mongolia,MNG,Upper middle income,VFN,East Asia & Pacific,2006,180209,5.112457
Mongolia,MNG,Upper middle income,VFN,East Asia & Pacific,2007,212158,17.728859
Mongolia,MNG,Upper middle income,VFN,East Asia & Pacific,2008,217127,2.342122
Mongolia,MNG,Upper middle income,VFN,East Asia & Pacific,2009,232038,6.867409
Mongolia,MNG,Upper middle income,VFN,East Asia & Pacific,2010,290061,25.005818
Mongolia,MNG,Upper middle income,VFN,East Asia & Pacific,2011,346984,19.624493
Mongolia,MNG,Upper middle income,VFN,East Asia & Pacific,2012,361506,4.185207
Mongolia,MNG,Upper middle income,VFN,East Asia & Pacific,2013,261468,-27.67257
Mongolia,MNG,Upper middle income,VFN,East Asia & Pacific,2014,258414,-1.168021
Morocco,MAR,Lower middle income,TFN,Middle East & North Africa,1995,1548,
Morocco,MAR,Lower middle income,TFN,Middle East & North Africa,1996,1444,-6.718346
Morocco,MAR,Lower middle income,TFN,Middle East & North Africa,1997,1372,-4.98615
Morocco,MAR,Lower middle income,TFN,Middle East & North Africa,1998,1684,22.740525
Morocco,MAR,Lower middle income,TFN,Middle East & North Africa,1999,2124,26.128266
Morocco,MAR,Lower middle income,TFN,Middle East & North Africa,2000,1972,-7.156309
Morocco,MAR,Lower middle income,TFN,Middle East & North Africa,2001,2595,31.592292
Morocco,MAR,Lower middle income,TFN,Middle East & North Africa,2002,2986,15.067437
Morocco,MAR,Lower middle income,TFN,Middle East & North Africa,2003,2579,-13.630275
Morocco,MAR,Lower middle income,TFN,Middle East & North Africa,2004,2747,6.514153
Morocco,MAR,Lower middle income,TFN,Middle East & North Africa,2005,3513,27.884965
Morocco,MAR,Lower middle income,TFN,Middle East & North Africa,2006,4028,14.659835
Morocco,MAR,Lower middle income,TFN,Middle East & North Africa,2007,4374,8.589871
Morocco,MAR,Lower middle income,TFN,Middle East & North Africa,2008,4665,6.652949
Morocco,MAR,Lower middle income,TFN,Middle East & North Africa,2009,4129,-11.489818
Morocco,MAR,Lower middle income,TFN,Middle East & North Africa,2010,5769,39.71906
Morocco,MAR,Lower middle income,TFN,Middle East & North Africa,2011,5882,1.958745
Morocco,MAR,Lower middle income,TFN,Middle East & North Africa,2012,6899,17.290037
Morocco,MAR,Lower middle income,TFN,Middle East & North Africa,2013,7871,14.088998
Myanmar,MMR,Lower middle income,TFN,East Asia & Pacific,1999,12148,
Myanmar,MMR,Lower middle income,TFN,East Asia & Pacific,2000,14336,18.011195
Myanmar,MMR,Lower middle income,TFN,East Asia & Pacific,2001,16788,17.103795
Myanmar,MMR,Lower middle income,TFN,East Asia & Pacific,2002,17732,5.623064
Myanmar,MMR,Lower middle income,TFN,East Asia & Pacific,2003,15564,-12.226483
Myanmar,MMR,Lower middle income,TFN,East Asia & Pacific,2004,17890,14.944744
Myanmar,MMR,Lower middle income,TFN,East Asia & Pacific,2005,19596,9.536054
Myanmar,MMR,Lower middle income,TFN,East Asia & Pacific,2006,24893,27.031027
Myanmar,MMR,Lower middle income,TFN,East Asia & Pacific,2007,29551,18.712088
Myanmar,MMR,Lower middle income,TFN,East Asia & Pacific,2008,30792,4.199519
Myanmar,MMR,Lower middle income,TFN,East Asia & Pacific,2009,101932,231.034035
Myanmar,MMR,Lower middle income,TFN,East Asia & Pacific,2010,113672,11.517482
Myanmar,MMR,Lower middle income,TFN,East Asia & Pacific,2011,120953,6.405271
Myanmar,MMR,Lower middle income,TFN,East Asia & Pacific,2012,128804,6.490951
Myanmar,MMR,Lower middle income,TFN,East Asia & Pacific,2013,187770,45.779634
Myanmar,MMR,Lower middle income,TFN,East Asia & Pacific,2014,809399,331.058742
Namibia,NAM,Upper middle income,TFN,Sub-Saharan Africa,2008,3661,
Namibia,NAM,Upper middle income,TFN,Sub-Saharan Africa,2009,5119,39.825184
Namibia,NAM,Upper middle income,TFN,Sub-Saharan Africa,2010,4228,-17.405743
Namibia,NAM,Upper middle income,TFN,Sub-Saharan Africa,2011,4035,-4.564806
Namibia,NAM,Upper middle income,TFN,Sub-Saharan Africa,2012,5830,44.48575
Namibia,NAM,Upper middle income,TFN,Sub-Saharan Africa,2013,9910,69.982847
Nepal,NPL,Low income,TFN,South Asia,1999,5638,
Nepal,NPL,Low income,TFN,South Asia,2000,7139,26.622916
Nepal,NPL,Low income,TFN,South Asia,2001,8738,22.398095
Nepal,NPL,Low income,TFN,South Asia,2002,8715,-0.263218
Nepal,NPL,Low income,TFN,South Asia,2003,7562,-13.230063
Nepal,NPL,Low income,TFN,South Asia,2004,13326,76.223221
Nepal,NPL,Low income,TFN,South Asia,2005,21170,58.862374
Nepal,NPL,Low income,TFN,South Asia,2006,16800,-20.642419
Nepal,NPL,Low income,TFN,South Asia,2007,27339,62.732143
Nepal,NPL,Low income,TFN,South Asia,2008,35166,28.62943
Nepal,NPL,Low income,TFN,South Asia,2009,32272,-8.22954
Nepal,NPL,Low income,TFN,South Asia,2010,46360,43.653942
Nepal,NPL,Low income,TFN,South Asia,2011,61917,33.556946
Nepal,NPL,Low income,TFN,South Asia,2012,71861,16.06021
